Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth,Year,Month,Day
2022-09-26,30.555555555555557,23.88888888888889,27.22222222222222,-0.8,0,16,4.571999999999999,0,0.0,2022,9,26
2022-09-27,31.11111111111111,24.444444444444443,27.77777777777778,0.2,0,17,0.254,0,0.0,2022,9,27
2022-09-28,30.555555555555557,23.333333333333332,26.944444444444443,-1.3,0,16,13.462,0,0.0,2022,9,28
2022-09-29,31.11111111111111,24.444444444444443,27.77777777777778,0.2,0,17,3.0479999999999996,0,0.0,2022,9,29
2022-09-30,30.555555555555557,25.555555555555557,28.055555555555557,0.7,0,18,11.176,0,0.0,2022,9,30
2022-10-01,30.555555555555557,23.88888888888889,27.22222222222222,-0.6,0,16,10.16,0,0.0,2022,10,1
2022-10-02,30.0,23.333333333333332,26.666666666666668,-1.6,0,15,6.35,0,0.0,2022,10,2
2022-10-03,31.11111111111111,23.88888888888889,27.5,-0.3,0,17,4.826,0,0.0,2022,10,3
2022-10-04,31.666666666666668,25.0,28.333333333333332,1.1,0,18,0.0,0,0.0,2022,10,4
2022-10-05,31.11111111111111,24.444444444444443,27.77777777777778,0.1,0,17,4.064,0,0.0,2022,10,5
2022-10-06,31.11111111111111,24.444444444444443,27.77777777777778,0.1,0,17,2.54,0,0.0,2022,10,6
2022-10-07,29.444444444444443,23.88888888888889,26.666666666666668,-1.9,0,15,3.8099999999999996,0,0.0,2022,10,7
2022-10-08,30.0,24.444444444444443,27.22222222222222,-0.9,0,16,21.081999999999997,0,0.0,2022,10,8
2022-10-09,28.333333333333332,23.88888888888889,26.11111111111111,-3.0,0,14,17.779999999999998,0,0.0,2022,10,9
2022-10-10,29.444444444444443,23.88888888888889,26.666666666666668,-2.0,0,15,2.54,0,0.0,2022,10,10
2022-10-11,26.11111111111111,22.77777777777778,24.444444444444443,-6.0,0,11,117.60199999999999,0,0.0,2022,10,11
2022-10-12,30.0,24.444444444444443,27.22222222222222,-1.0,0,16,10.413999999999998,0,0.0,2022,10,12
2022-10-13,30.555555555555557,23.333333333333332,26.944444444444443,-1.5,0,16,56.13399999999999,0,0.0,2022,10,13
2022-10-14,29.444444444444443,23.333333333333332,26.38888888888889,-2.6,0,15,16.256,0,0.0,2022,10,14
2022-10-15,26.666666666666668,23.333333333333332,25.0,-5.1,0,12,18.541999999999998,0,0.0,2022,10,15
2022-10-16,29.444444444444443,23.88888888888889,26.666666666666668,-2.1,0,15,0.7619999999999999,0,0.0,2022,10,16
2022-10-17,30.555555555555557,23.88888888888889,27.22222222222222,-1.1,0,16,4.3180000000000005,0,0.0,2022,10,17
2022-10-18,29.444444444444443,23.88888888888889,26.666666666666668,-2.1,0,15,1.5239999999999998,0,0.0,2022,10,18
2022-10-19,27.22222222222222,23.88888888888889,25.555555555555557,-4.2,0,13,30.479999999999997,0,0.0,2022,10,19
2022-10-20,31.11111111111111,25.555555555555557,28.333333333333332,0.8,0,18,7.874,0,0.0,2022,10,20
2022-10-21,29.444444444444443,24.444444444444443,26.944444444444443,-1.7,0,16,10.668,0,0.0,2022,10,21
2022-10-22,30.0,25.555555555555557,27.77777777777778,-0.2,0,17,2.54,0,0.0,2022,10,22
2022-10-23,28.88888888888889,25.0,26.944444444444443,-1.7,0,16,0.7619999999999999,0,0.0,2022,10,23
2022-10-24,30.555555555555557,25.0,27.77777777777778,-0.3,0,17,0.254,0,0.0,2022,10,24
2022-10-25,30.0,25.0,27.5,-0.8,0,17,1.016,0,0.0,2022,10,25
2022-10-26,30.555555555555557,23.88888888888889,27.22222222222222,-1.3,0,16,12.953999999999999,0,0.0,2022,10,26
2022-10-27,29.444444444444443,23.88888888888889,26.666666666666668,-2.3,0,15,12.953999999999999,0,0.0,2022,10,27
2022-10-28,29.444444444444443,25.0,27.22222222222222,-1.3,0,16,5.08,0,0.0,2022,10,28
2022-10-29,30.0,23.88888888888889,26.944444444444443,-1.4,0,16,5.588,0,0.0,2022,10,29
2022-10-30,29.444444444444443,24.444444444444443,26.944444444444443,-1.4,0,16,40.894,0,0.0,2022,10,30
2022-10-31,30.0,24.444444444444443,27.22222222222222,-1.0,0,16,5.08,0,0.0,2022,10,31
2022-11-01,30.555555555555557,25.555555555555557,28.055555555555557,0.1,0,18,1.27,0,0.0,2022,11,1
2022-11-02,30.0,23.88888888888889,26.944444444444443,-1.9,0,16,3.8099999999999996,0,0.0,2022,11,2
2022-11-03,29.444444444444443,24.444444444444443,26.944444444444443,-2.4,0,16,30.479999999999997,0,0.0,2022,11,3
2022-11-04,29.444444444444443,23.88888888888889,26.666666666666668,-1.9,0,15,2.54,0,0.0,2022,11,4
2022-11-05,30.0,24.444444444444443,27.22222222222222,-1.5,0,16,7.619999999999999,0,0.0,2022,11,5
2022-11-06,30.555555555555557,25.0,27.77777777777778,-0.5,0,17,1.016,0,0.0,2022,11,6
2022-11-07,31.11111111111111,24.444444444444443,27.77777777777778,-0.5,0,17,0.254,0,0.0,2022,11,7
2022-11-08,31.11111111111111,26.11111111111111,28.61111111111111,1.0,0,18,1.27,0,0.0,2022,11,8
2022-11-09,31.11111111111111,25.0,28.055555555555557,0.5,0,18,7.112,0,0.0,2022,11,9
2022-11-10,31.11111111111111,26.11111111111111,28.61111111111111,1.0,0,19,3.8099999999999996,0,0.0,2022,11,10
2022-11-11,29.444444444444443,24.444444444444443,26.944444444444443,-2.0,0,16,13.208,0,0.0,2022,11,11
2022-11-12,30.0,24.444444444444443,27.22222222222222,-1.5,0,16,10.668,0,0.0,2022,11,12
2022-11-13,30.0,25.555555555555557,27.77777777777778,-0.5,0,17,1.016,0,0.0,2022,11,13
2022-11-14,30.555555555555557,24.444444444444443,27.5,-1.0,0,17,1.5239999999999998,0,0.0,2022,11,14
2022-11-15,31.666666666666668,25.555555555555557,28.61111111111111,1.0,0,19,2.032,0,0.0,2022,11,15
2022-11-16,31.11111111111111,25.555555555555557,28.333333333333332,0.5,0,18,0.0,0,0.0,2022,11,16
2022-11-17,30.555555555555557,25.0,27.77777777777778,0.0,0,17,5.08,0,0.0,2022,11,17
2022-11-18,30.555555555555557,25.0,27.77777777777778,-0.5,0,17,2.2859999999999996,0,0.0,2022,11,18
2022-11-19,30.555555555555557,25.555555555555557,28.055555555555557,0.0,0,18,1.016,0,0.0,2022,11,19
2022-11-20,30.555555555555557,25.0,27.77777777777778,-0.5,0,17,0.0,0,0.0,2022,11,20
2022-11-21,30.555555555555557,24.444444444444443,27.5,-1.0,0,17,1.778,0,0.0,2022,11,21
2022-11-22,31.11111111111111,25.0,28.055555555555557,0.0,0,18,0.0,0,0.0,2022,11,22
2022-11-23,30.555555555555557,23.333333333333332,26.944444444444443,-1.9,0,16,0.0,0,0.0,2022,11,23
2022-11-24,30.555555555555557,24.444444444444443,27.5,-0.9,0,17,2.2859999999999996,0,0.0,2022,11,24
2022-11-25,30.555555555555557,25.0,27.77777777777778,-0.4,0,17,2.032,0,0.0,2022,11,25
2022-11-26,30.555555555555557,25.555555555555557,28.055555555555557,0.1,0,18,2.54,0,0.0,2022,11,26
2022-11-27,31.11111111111111,25.555555555555557,28.333333333333332,0.1,0,18,2.54,0,0.0,2022,11,27
2022-11-28,31.11111111111111,25.0,28.055555555555557,0.1,0,18,14.477999999999998,0,0.0,2022,11,28
2022-11-29,30.555555555555557,25.555555555555557,28.055555555555557,0.2,0,18,20.066,0,0.0,2022,11,29
2022-11-30,30.555555555555557,23.88888888888889,27.22222222222222,-1.3,0,16,2.032,0,0.0,2022,11,30
2022-12-01,30.555555555555557,24.444444444444443,27.5,-0.8,0,17,2.54,0,0.0,2022,12,1
2022-12-02,30.0,23.88888888888889,26.944444444444443,-1.6,0,16,34.544000000000004,0,0.0,2022,12,2
2022-12-03,30.555555555555557,26.666666666666668,28.61111111111111,1.2,0,19,0.0,0,0.0,2022,12,3
2022-12-04,30.0,23.88888888888889,26.944444444444443,-1.7,0,16,2.54,0,0.0,2022,12,4
2022-12-05,29.444444444444443,24.444444444444443,26.944444444444443,-1.7,0,16,8.382,0,0.0,2022,12,5
2022-12-06,30.555555555555557,25.555555555555557,28.055555555555557,0.3,0,18,6.35,0,0.0,2022,12,6
2022-12-07,30.0,26.11111111111111,28.055555555555557,0.4,0,18,3.8099999999999996,0,0.0,2022,12,7
2022-12-08,30.555555555555557,26.11111111111111,28.333333333333332,0.9,0,18,1.778,0,0.0,2022,12,8
2022-12-09,30.555555555555557,25.555555555555557,28.055555555555557,0.4,0,18,0.508,0,0.0,2022,12,9
2022-12-10,30.0,26.11111111111111,28.055555555555557,0.4,0,18,0.0,0,0.0,2022,12,10
2022-12-11,29.444444444444443,24.444444444444443,26.944444444444443,-1.5,0,16,19.304,0,0.0,2022,12,11
2022-12-12,30.0,24.444444444444443,27.22222222222222,-1.0,0,16,0.254,0,0.0,2022,12,12
2022-12-13,30.0,25.555555555555557,27.77777777777778,0.1,0,17,0.0,0,0.0,2022,12,13
2022-12-14,30.0,23.88888888888889,26.944444444444443,-1.4,0,16,1.016,0,0.0,2022,12,14
2022-12-15,30.0,25.555555555555557,27.77777777777778,0.1,0,17,3.556,0,0.0,2022,12,15
2022-12-16,30.0,25.0,27.5,-0.3,0,17,6.35,0,0.0,2022,12,16
2022-12-17,29.444444444444443,26.11111111111111,27.77777777777778,0.2,0,17,6.604,0,0.0,2022,12,17
2022-12-18,30.0,23.88888888888889,26.944444444444443,-0.7,0,16,0.254,0,0.0,2022,12,18
2022-12-19,30.0,25.0,27.5,-0.2,0,17,4.571999999999999,0,0.0,2022,12,19
2022-12-20,30.555555555555557,23.88888888888889,27.22222222222222,-0.7,0,16,0.7619999999999999,0,0.0,2022,12,20
2022-12-21,28.88888888888889,23.88888888888889,26.666666666666668,-1.6,0,15,5.08,0,0.0,2022,12,21
2022-12-22,28.88888888888889,24.444444444444443,26.666666666666668,-1.6,0,15,20.066,0,0.0,2022,12,22
2022-12-23,29.444444444444443,23.88888888888889,26.666666666666668,-1.5,0,15,12.953999999999999,0,0.0,2022,12,23
2022-12-24,30.555555555555557,26.11111111111111,28.333333333333332,1.5,0,18,0.0,0,0.0,2022,12,24
2022-12-25,29.444444444444443,24.444444444444443,26.944444444444443,-0.9,0,16,16.509999999999998,0,0.0,2022,12,25
2022-12-26,30.0,23.88888888888889,26.944444444444443,-0.9,0,16,10.16,0,0.0,2022,12,26
2022-12-27,29.444444444444443,23.88888888888889,26.666666666666668,-1.4,0,15,1.016,0,0.0,2022,12,27
2022-12-28,27.22222222222222,24.444444444444443,25.833333333333332,-2.8,0,14,32.512,0,0.0,2022,12,28
2022-12-29,29.444444444444443,24.444444444444443,26.944444444444443,-0.8,0,16,1.27,0,0.0,2022,12,29
2022-12-30,29.444444444444443,24.444444444444443,26.944444444444443,-0.7,0,16,6.604,0,0.0,2022,12,30
2022-12-31,29.444444444444443,25.0,27.22222222222222,-0.2,0,16,27.432,0,0.0,2022,12,31
